,State Code,County Code,Site Num,Address,State,County,City,Date Local,NO2 Units,NO2 Mean,NO2 1st Max Value,NO2 1st Max Hour,NO2 AQI,O3 Units,O3 Mean,O3 1st Max Value,O3 1st Max Hour,O3 AQI,SO2 Units,SO2 Mean,SO2 1st Max Value,SO2 1st Max Hour,SO2 AQI,CO Units,CO Mean,CO 1st Max Value,CO 1st Max Hour,CO AQI
8108,6,13,3001,"583 W. 10TH ST., PITTSBURG",California,Contra Costa,Pittsburg,2000-03-08,Parts per billion,14.652174,38.0,6,36,Parts per million,0.023667,0.032,8,27,Parts per billion,0.409091,2.0,5,3.0,Parts per million,0.5,1.8,7,
8109,6,13,3001,"583 W. 10TH ST., PITTSBURG",California,Contra Costa,Pittsburg,2000-03-08,Parts per billion,14.652174,38.0,6,36,Parts per million,0.023667,0.032,8,27,Parts per billion,0.409091,2.0,5,3.0,Parts per million,0.475,0.7,7,8.0
8110,6,13,3001,"583 W. 10TH ST., PITTSBURG",California,Contra Costa,Pittsburg,2000-03-08,Parts per billion,14.652174,38.0,6,36,Parts per million,0.023667,0.032,8,27,Parts per billion,0.314286,1.0,8,,Parts per million,0.5,1.8,7,
8111,6,13,3001,"583 W. 10TH ST., PITTSBURG",California,Contra Costa,Pittsburg,2000-03-08,Parts per billion,14.652174,38.0,6,36,Parts per million,0.023667,0.032,8,27,Parts per billion,0.314286,1.0,8,,Parts per million,0.475,0.7,7,8.0
8112,6,13,3001,"583 W. 10TH ST., PITTSBURG",California,Contra Costa,Pittsburg,2000-03-09,Parts per billion,12.217391,24.0,6,23,Parts per million,0.025125,0.041,8,35,Parts per billion,0.272727,1.0,1,1.0,Parts per million,0.369565,0.7,6,
8113,6,13,3001,"583 W. 10TH ST., PITTSBURG",California,Contra Costa,Pittsburg,2000-03-09,Parts per billion,12.217391,24.0,6,23,Parts per million,0.025125,0.041,8,35,Parts per billion,0.272727,1.0,1,1.0,Parts per million,0.383333,0.5,0,6.0
8114,6,13,3001,"583 W. 10TH ST., PITTSBURG",California,Contra Costa,Pittsburg,2000-03-09,Parts per billion,12.217391,24.0,6,23,Parts per million,0.025125,0.041,8,35,Parts per billion,0.228571,1.0,8,,Parts per million,0.369565,0.7,6,
8115,6,13,3001,"583 W. 10TH ST., PITTSBURG",California,Contra Costa,Pittsburg,2000-03-09,Parts per billion,12.217391,24.0,6,23,Parts per million,0.025125,0.041,8,35,Parts per billion,0.228571,1.0,8,,Parts per million,0.383333,0.5,0,6.0
8116,6,13,3001,"583 W. 10TH ST., PITTSBURG",California,Contra Costa,Pittsburg,2000-03-10,Parts per billion,21.347826,37.0,7,35,Parts per million,0.016833,0.034,10,29,Parts per billion,1.318182,4.0,9,6.0,Parts per million,0.873913,3.8,7,
8117,6,13,3001,"583 W. 10TH ST., PITTSBURG",California,Contra Costa,Pittsburg,2000-03-10,Parts per billion,21.347826,37.0,7,35,Parts per million,0.016833,0.034,10,29,Parts per billion,1.318182,4.0,9,6.0,Parts per million,0.8625,1.7,8,19.0
8118,6,13,3001,"583 W. 10TH ST., PITTSBURG",California,Contra Costa,Pittsburg,2000-03-10,Parts per billion,21.347826,37.0,7,35,Parts per million,0.016833,0.034,10,29,Parts per billion,1.271429,2.6,11,,Parts per million,0.873913,3.8,7,
8119,6,13,3001,"583 W. 10TH ST., PITTSBURG",California,Contra Costa,Pittsburg,2000-03-10,Parts per billion,21.347826,37.0,7,35,Parts per million,0.016833,0.034,10,29,Parts per billion,1.271429,2.6,11,,Parts per million,0.8625,1.7,8,19.0
8120,6,13,3001,"583 W. 10TH ST., PITTSBURG",California,Contra Costa,Pittsburg,2000-03-11,Parts per billion,12.652174,31.0,22,29,Parts per million,0.022208,0.041,10,35,Parts per billion,1.090909,6.0,10,9.0,Parts per million,0.46087,1.0,22,
8121,6,13,3001,"583 W. 10TH ST., PITTSBURG",California,Contra Costa,Pittsburg,2000-03-11,Parts per billion,12.652174,31.0,22,29,Parts per million,0.022208,0.041,10,35,Parts per billion,1.090909,6.0,10,9.0,Parts per million,0.445833,0.6,0,7.0
8122,6,13,3001,"583 W. 10TH ST., PITTSBURG",California,Contra Costa,Pittsburg,2000-03-11,Parts per billion,12.652174,31.0,22,29,Parts per million,0.022208,0.041,10,35,Parts per billion,1.128571,5.0,11,,Parts per million,0.46087,1.0,22,
8123,6,13,3001,"583 W. 10TH ST., PITTSBURG",California,Contra Costa,Pittsburg,2000-03-11,Parts per billion,12.652174,31.0,22,29,Parts per million,0.022208,0.041,10,35,Parts per billion,1.128571,5.0,11,,Parts per million,0.445833,0.6,0,7.0
8124,6,13,3001,"583 W. 10TH ST., PITTSBURG",California,Contra Costa,Pittsburg,2000-03-12,Parts per billion,15.347826,28.0,2,26,Parts per million,0.021875,0.038,9,32,Parts per billion,3.318182,6.0,9,9.0,Parts per million,0.5,0.9,2,
8125,6,13,3001,"583 W. 10TH ST., PITTSBURG",California,Contra Costa,Pittsburg,2000-03-12,Parts per billion,15.347826,28.0,2,26,Parts per million,0.021875,0.038,9,32,Parts per billion,3.318182,6.0,9,9.0,Parts per million,0.55,0.8,3,9.0
8126,6,13,3001,"583 W. 10TH ST., PITTSBURG",California,Contra Costa,Pittsburg,2000-03-12,Parts per billion,15.347826,28.0,2,26,Parts per million,0.021875,0.038,9,32,Parts per billion,3.314286,5.0,11,,Parts per million,0.5,0.9,2,
8127,6,13,3001,"583 W. 10TH ST., PITTSBURG",California,Contra Costa,Pittsburg,2000-03-12,Parts per billion,15.347826,28.0,2,26,Parts per million,0.021875,0.038,9,32,Parts per billion,3.314286,5.0,11,,Parts per million,0.55,0.8,3,9.0
8128,6,13,3001,"583 W. 10TH ST., PITTSBURG",California,Contra Costa,Pittsburg,2000-03-13,Parts per billion,11.217391,17.0,17,16,Parts per million,0.024625,0.031,11,26,Parts per billion,4.090909,8.0,9,11.0,Parts per million,0.404348,0.6,6,
8129,6,13,3001,"583 W. 10TH ST., PITTSBURG",California,Contra Costa,Pittsburg,2000-03-13,Parts per billion,11.217391,17.0,17,16,Parts per million,0.024625,0.031,11,26,Parts per billion,4.090909,8.0,9,11.0,Parts per million,0.433333,0.5,0,6.0
8130,6,13,3001,"583 W. 10TH ST., PITTSBURG",California,Contra Costa,Pittsburg,2000-03-13,Parts per billion,11.217391,17.0,17,16,Parts per million,0.024625,0.031,11,26,Parts per billion,4.157143,6.6,11,,Parts per million,0.404348,0.6,6,
8131,6,13,3001,"583 W. 10TH ST., PITTSBURG",California,Contra Costa,Pittsburg,2000-03-13,Parts per billion,11.217391,17.0,17,16,Parts per million,0.024625,0.031,11,26,Parts per billion,4.157143,6.6,11,,Parts per million,0.433333,0.5,0,6.0
8132,6,13,3001,"583 W. 10TH ST., PITTSBURG",California,Contra Costa,Pittsburg,2000-03-14,Parts per billion,13.521739,30.0,22,28,Parts per million,0.017667,0.033,10,28,Parts per billion,2.863636,11.0,23,16.0,Parts per million,0.434783,0.7,19,
8133,6,13,3001,"583 W. 10TH ST., PITTSBURG",California,Contra Costa,Pittsburg,2000-03-14,Parts per billion,13.521739,30.0,22,28,Parts per million,0.017667,0.033,10,28,Parts per billion,2.863636,11.0,23,16.0,Parts per million,0.391667,0.6,23,7.0
8134,6,13,3001,"583 W. 10TH ST., PITTSBURG",California,Contra Costa,Pittsburg,2000-03-14,Parts per billion,13.521739,30.0,22,28,Parts per million,0.017667,0.033,10,28,Parts per billion,2.828571,6.0,23,,Parts per million,0.434783,0.7,19,
8135,6,13,3001,"583 W. 10TH ST., PITTSBURG",California,Contra Costa,Pittsburg,2000-03-14,Parts per billion,13.521739,30.0,22,28,Parts per million,0.017667,0.033,10,28,Parts per billion,2.828571,6.0,23,,Parts per million,0.391667,0.6,23,7.0
8136,6,13,3001,"583 W. 10TH ST., PITTSBURG",California,Contra Costa,Pittsburg,2000-03-15,Parts per billion,16.173913,28.0,7,26,Parts per million,0.027458,0.038,10,32,Parts per billion,3.090909,7.0,0,10.0,Parts per million,0.534783,2.0,7,
8137,6,13,3001,"583 W. 10TH ST., PITTSBURG",California,Contra Costa,Pittsburg,2000-03-15,Parts per billion,16.173913,28.0,7,26,Parts per million,0.027458,0.038,10,32,Parts per billion,3.090909,7.0,0,10.0,Parts per million,0.583333,0.8,7,9.0
8138,6,13,3001,"583 W. 10TH ST., PITTSBURG",California,Contra Costa,Pittsburg,2000-03-15,Parts per billion,16.173913,28.0,7,26,Parts per million,0.027458,0.038,10,32,Parts per billion,3.157143,5.3,11,,Parts per million,0.534783,2.0,7,
8139,6,13,3001,"583 W. 10TH ST., PITTSBURG",California,Contra Costa,Pittsburg,2000-03-15,Parts per billion,16.173913,28.0,7,26,Parts per million,0.027458,0.038,10,32,Parts per billion,3.157143,5.3,11,,Parts per million,0.583333,0.8,7,9.0
8140,6,13,3001,"583 W. 10TH ST., PITTSBURG",California,Contra Costa,Pittsburg,2000-03-16,Parts per billion,8.0,16.0,7,15,Parts per million,0.030875,0.037,10,31,Parts per billion,1.545455,3.0,8,4.0,Parts per million,0.291304,0.4,7,
8141,6,13,3001,"583 W. 10TH ST., PITTSBURG",California,Contra Costa,Pittsburg,2000-03-16,Parts per billion,8.0,16.0,7,15,Parts per million,0.030875,0.037,10,31,Parts per billion,1.545455,3.0,8,4.0,Parts per million,0.316667,0.5,0,6.0
8142,6,13,3001,"583 W. 10TH ST., PITTSBURG",California,Contra Costa,Pittsburg,2000-03-16,Parts per billion,8.0,16.0,7,15,Parts per million,0.030875,0.037,10,31,Parts per billion,1.528571,2.3,11,,Parts per million,0.291304,0.4,7,
8143,6,13,3001,"583 W. 10TH ST., PITTSBURG",California,Contra Costa,Pittsburg,2000-03-16,Parts per billion,8.0,16.0,7,15,Parts per million,0.030875,0.037,10,31,Parts per billion,1.528571,2.3,11,,Parts per million,0.316667,0.5,0,6.0
8144,6,13,3001,"583 W. 10TH ST., PITTSBURG",California,Contra Costa,Pittsburg,2000-03-17,Parts per billion,15.434783,35.0,6,33,Parts per million,0.025458,0.04,9,34,Parts per billion,4.045455,28.0,18,40.0,Parts per million,0.43913,1.0,6,
8145,6,13,3001,"583 W. 10TH ST., PITTSBURG",California,Contra Costa,Pittsburg,2000-03-17,Parts per billion,15.434783,35.0,6,33,Parts per million,0.025458,0.04,9,34,Parts per billion,4.045455,28.0,18,40.0,Parts per million,0.404167,0.5,7,6.0
8146,6,13,3001,"583 W. 10TH ST., PITTSBURG",California,Contra Costa,Pittsburg,2000-03-17,Parts per billion,15.434783,35.0,6,33,Parts per million,0.025458,0.04,9,34,Parts per billion,4.171429,16.0,20,,Parts per million,0.43913,1.0,6,
8147,6,13,3001,"583 W. 10TH ST., PITTSBURG",California,Contra Costa,Pittsburg,2000-03-17,Parts per billion,15.434783,35.0,6,33,Parts per million,0.025458,0.04,9,34,Parts per billion,4.171429,16.0,20,,Parts per million,0.404167,0.5,7,6.0
8148,6,13,3001,"583 W. 10TH ST., PITTSBURG",California,Contra Costa,Pittsburg,2000-03-18,Parts per billion,14.0,32.0,7,30,Parts per million,0.025875,0.041,10,35,Parts per billion,5.136364,11.0,12,16.0,Parts per million,0.452174,1.3,7,
8149,6,13,3001,"583 W. 10TH ST., PITTSBURG",California,Contra Costa,Pittsburg,2000-03-18,Parts per billion,14.0,32.0,7,30,Parts per million,0.025875,0.041,10,35,Parts per billion,5.136364,11.0,12,16.0,Parts per million,0.483333,0.7,10,8.0
8150,6,13,3001,"583 W. 10TH ST., PITTSBURG",California,Contra Costa,Pittsburg,2000-03-18,Parts per billion,14.0,32.0,7,30,Parts per million,0.025875,0.041,10,35,Parts per billion,5.1,8.6,14,,Parts per million,0.452174,1.3,7,
8151,6,13,3001,"583 W. 10TH ST., PITTSBURG",California,Contra Costa,Pittsburg,2000-03-18,Parts per billion,14.0,32.0,7,30,Parts per million,0.025875,0.041,10,35,Parts per billion,5.1,8.6,14,,Parts per million,0.483333,0.7,10,8.0
8152,6,13,3001,"583 W. 10TH ST., PITTSBURG",California,Contra Costa,Pittsburg,2000-03-19,Parts per billion,6.478261,12.0,21,11,Parts per million,0.030417,0.037,10,31,Parts per billion,2.272727,4.0,10,6.0,Parts per million,0.308696,0.4,18,
8153,6,13,3001,"583 W. 10TH ST., PITTSBURG",California,Contra Costa,Pittsburg,2000-03-19,Parts per billion,6.478261,12.0,21,11,Parts per million,0.030417,0.037,10,31,Parts per billion,2.272727,4.0,10,6.0,Parts per million,0.3125,0.4,0,5.0
8154,6,13,3001,"583 W. 10TH ST., PITTSBURG",California,Contra Costa,Pittsburg,2000-03-19,Parts per billion,6.478261,12.0,21,11,Parts per million,0.030417,0.037,10,31,Parts per billion,2.3,3.6,23,,Parts per million,0.308696,0.4,18,
8155,6,13,3001,"583 W. 10TH ST., PITTSBURG",California,Contra Costa,Pittsburg,2000-03-19,Parts per billion,6.478261,12.0,21,11,Parts per million,0.030417,0.037,10,31,Parts per billion,2.3,3.6,23,,Parts per million,0.3125,0.4,0,5.0
8156,6,13,3001,"583 W. 10TH ST., PITTSBURG",California,Contra Costa,Pittsburg,2000-03-20,Parts per billion,1.478261,2.0,0,2,Parts per million,0.040083,0.043,9,36,Parts per billion,0.0,0.0,0,0.0,Parts per million,0.282609,0.3,5,
8157,6,13,3001,"583 W. 10TH ST., PITTSBURG",California,Contra Costa,Pittsburg,2000-03-20,Parts per billion,1.478261,2.0,0,2,Parts per million,0.040083,0.043,9,36,Parts per billion,0.0,0.0,0,0.0,Parts per million,0.283333,0.3,0,3.0
8158,6,13,3001,"583 W. 10TH ST., PITTSBURG",California,Contra Costa,Pittsburg,2000-03-20,Parts per billion,1.478261,2.0,0,2,Parts per million,0.040083,0.043,9,36,Parts per billion,0.0,0.0,2,,Parts per million,0.282609,0.3,5,
8159,6,13,3001,"583 W. 10TH ST., PITTSBURG",California,Contra Costa,Pittsburg,2000-03-20,Parts per billion,1.478261,2.0,0,2,Parts per million,0.040083,0.043,9,36,Parts per billion,0.0,0.0,2,,Parts per million,0.283333,0.3,0,3.0
8160,6,13,3001,"583 W. 10TH ST., PITTSBURG",California,Contra Costa,Pittsburg,2000-03-21,Parts per billion,10.521739,37.0,19,35,Parts per million,0.028667,0.044,10,37,Parts per billion,0.5,5.0,22,7.0,Parts per million,0.317391,0.6,19,
8161,6,13,3001,"583 W. 10TH ST., PITTSBURG",California,Contra Costa,Pittsburg,2000-03-21,Parts per billion,10.521739,37.0,19,35,Parts per million,0.028667,0.044,10,37,Parts per billion,0.5,5.0,22,7.0,Parts per million,0.304167,0.4,22,5.0
8162,6,13,3001,"583 W. 10TH ST., PITTSBURG",California,Contra Costa,Pittsburg,2000-03-21,Parts per billion,10.521739,37.0,19,35,Parts per million,0.028667,0.044,10,37,Parts per billion,0.514286,3.6,23,,Parts per million,0.317391,0.6,19,
8163,6,13,3001,"583 W. 10TH ST., PITTSBURG",California,Contra Costa,Pittsburg,2000-03-21,Parts per billion,10.521739,37.0,19,35,Parts per million,0.028667,0.044,10,37,Parts per billion,0.514286,3.6,23,,Parts per million,0.304167,0.4,22,5.0
8164,6,13,3001,"583 W. 10TH ST., PITTSBURG",California,Contra Costa,Pittsburg,2000-03-22,Parts per billion,17.695652,35.0,0,33,Parts per million,0.030417,0.05,13,42,Parts per billion,1.272727,4.0,22,6.0,Parts per million,0.53913,2.5,6,
8165,6,13,3001,"583 W. 10TH ST., PITTSBURG",California,Contra Costa,Pittsburg,2000-03-22,Parts per billion,17.695652,35.0,0,33,Parts per million,0.030417,0.05,13,42,Parts per billion,1.272727,4.0,22,6.0,Parts per million,0.583333,1.0,7,11.0
8166,6,13,3001,"583 W. 10TH ST., PITTSBURG",California,Contra Costa,Pittsburg,2000-03-22,Parts per billion,17.695652,35.0,0,33,Parts per million,0.030417,0.05,13,42,Parts per billion,1.242857,2.0,14,,Parts per million,0.53913,2.5,6,
8167,6,13,3001,"583 W. 10TH ST., PITTSBURG",California,Contra Costa,Pittsburg,2000-03-22,Parts per billion,17.695652,35.0,0,33,Parts per million,0.030417,0.05,13,42,Parts per billion,1.242857,2.0,14,,Parts per million,0.583333,1.0,7,11.0
8168,6,13,3001,"583 W. 10TH ST., PITTSBURG",California,Contra Costa,Pittsburg,2000-03-23,Parts per billion,11.521739,24.0,21,23,Parts per million,0.028458,0.035,10,30,Parts per billion,0.636364,3.0,11,4.0,Parts per million,0.304348,0.5,20,
8169,6,13,3001,"583 W. 10TH ST., PITTSBURG",California,Contra Costa,Pittsburg,2000-03-23,Parts per billion,11.521739,24.0,21,23,Parts per million,0.028458,0.035,10,30,Parts per billion,0.636364,3.0,11,4.0,Parts per million,0.295833,0.4,21,5.0
8170,6,13,3001,"583 W. 10TH ST., PITTSBURG",California,Contra Costa,Pittsburg,2000-03-23,Parts per billion,11.521739,24.0,21,23,Parts per million,0.028458,0.035,10,30,Parts per billion,0.642857,1.3,11,,Parts per million,0.304348,0.5,20,
8171,6,13,3001,"583 W. 10TH ST., PITTSBURG",California,Contra Costa,Pittsburg,2000-03-23,Parts per billion,11.521739,24.0,21,23,Parts per million,0.028458,0.035,10,30,Parts per billion,0.642857,1.3,11,,Parts per million,0.295833,0.4,21,5.0
8172,6,13,3001,"583 W. 10TH ST., PITTSBURG",California,Contra Costa,Pittsburg,2000-03-24,Parts per billion,12.043478,16.0,7,15,Parts per million,0.03075,0.035,9,30,Parts per billion,1.181818,6.0,13,9.0,Parts per million,0.382609,0.5,6,
8173,6,13,3001,"583 W. 10TH ST., PITTSBURG",California,Contra Costa,Pittsburg,2000-03-24,Parts per billion,12.043478,16.0,7,15,Parts per million,0.03075,0.035,9,30,Parts per billion,1.181818,6.0,13,9.0,Parts per million,0.391667,0.5,13,6.0
8174,6,13,3001,"583 W. 10TH ST., PITTSBURG",California,Contra Costa,Pittsburg,2000-03-24,Parts per billion,12.043478,16.0,7,15,Parts per million,0.03075,0.035,9,30,Parts per billion,1.171429,5.3,14,,Parts per million,0.382609,0.5,6,
8175,6,13,3001,"583 W. 10TH ST., PITTSBURG",California,Contra Costa,Pittsburg,2000-03-24,Parts per billion,12.043478,16.0,7,15,Parts per million,0.03075,0.035,9,30,Parts per billion,1.171429,5.3,14,,Parts per million,0.391667,0.5,13,6.0
8176,6,13,3001,"583 W. 10TH ST., PITTSBURG",California,Contra Costa,Pittsburg,2000-03-25,Parts per billion,7.826087,14.0,21,13,Parts per million,0.034875,0.042,10,36,Parts per billion,0.727273,3.0,11,4.0,Parts per million,0.308696,0.4,13,
8177,6,13,3001,"583 W. 10TH ST., PITTSBURG",California,Contra Costa,Pittsburg,2000-03-25,Parts per billion,7.826087,14.0,21,13,Parts per million,0.034875,0.042,10,36,Parts per billion,0.727273,3.0,11,4.0,Parts per million,0.304167,0.4,0,5.0
8178,6,13,3001,"583 W. 10TH ST., PITTSBURG",California,Contra Costa,Pittsburg,2000-03-25,Parts per billion,7.826087,14.0,21,13,Parts per million,0.034875,0.042,10,36,Parts per billion,0.714286,1.6,11,,Parts per million,0.308696,0.4,13,
8179,6,13,3001,"583 W. 10TH ST., PITTSBURG",California,Contra Costa,Pittsburg,2000-03-25,Parts per billion,7.826087,14.0,21,13,Parts per million,0.034875,0.042,10,36,Parts per billion,0.714286,1.6,11,,Parts per million,0.304167,0.4,0,5.0
8180,6,13,3001,"583 W. 10TH ST., PITTSBURG",California,Contra Costa,Pittsburg,2000-03-26,Parts per billion,9.0,18.0,20,17,Parts per million,0.03375,0.041,10,35,Parts per billion,1.681818,5.0,11,7.0,Parts per million,0.326087,0.4,2,
8181,6,13,3001,"583 W. 10TH ST., PITTSBURG",California,Contra Costa,Pittsburg,2000-03-26,Parts per billion,9.0,18.0,20,17,Parts per million,0.03375,0.041,10,35,Parts per billion,1.681818,5.0,11,7.0,Parts per million,0.304167,0.4,2,5.0
8182,6,13,3001,"583 W. 10TH ST., PITTSBURG",California,Contra Costa,Pittsburg,2000-03-26,Parts per billion,9.0,18.0,20,17,Parts per million,0.03375,0.041,10,35,Parts per billion,1.685714,3.3,14,,Parts per million,0.326087,0.4,2,
8183,6,13,3001,"583 W. 10TH ST., PITTSBURG",California,Contra Costa,Pittsburg,2000-03-26,Parts per billion,9.0,18.0,20,17,Parts per million,0.03375,0.041,10,35,Parts per billion,1.685714,3.3,14,,Parts per million,0.304167,0.4,2,5.0
8184,6,13,3001,"583 W. 10TH ST., PITTSBURG",California,Contra Costa,Pittsburg,2000-03-27,Parts per billion,6.826087,10.0,16,9,Parts per million,0.033875,0.038,6,32,Parts per billion,0.227273,1.0,5,1.0,Parts per million,0.295652,0.3,0,
8185,6,13,3001,"583 W. 10TH ST., PITTSBURG",California,Contra Costa,Pittsburg,2000-03-27,Parts per billion,6.826087,10.0,16,9,Parts per million,0.033875,0.038,6,32,Parts per billion,0.227273,1.0,5,1.0,Parts per million,0.3,0.3,0,3.0
8186,6,13,3001,"583 W. 10TH ST., PITTSBURG",California,Contra Costa,Pittsburg,2000-03-27,Parts per billion,6.826087,10.0,16,9,Parts per million,0.033875,0.038,6,32,Parts per billion,0.171429,0.6,17,,Parts per million,0.295652,0.3,0,
8187,6,13,3001,"583 W. 10TH ST., PITTSBURG",California,Contra Costa,Pittsburg,2000-03-27,Parts per billion,6.826087,10.0,16,9,Parts per million,0.033875,0.038,6,32,Parts per billion,0.171429,0.6,17,,Parts per million,0.3,0.3,0,3.0
8188,6,13,3001,"583 W. 10TH ST., PITTSBURG",California,Contra Costa,Pittsburg,2000-03-28,Parts per billion,10.521739,22.0,19,21,Parts per million,0.02775,0.032,9,27,Parts per billion,0.590909,3.0,14,4.0,Parts per million,0.36087,0.5,18,
8189,6,13,3001,"583 W. 10TH ST., PITTSBURG",California,Contra Costa,Pittsburg,2000-03-28,Parts per billion,10.521739,22.0,19,21,Parts per million,0.02775,0.032,9,27,Parts per billion,0.590909,3.0,14,4.0,Parts per million,0.358333,0.4,10,5.0
8190,6,13,3001,"583 W. 10TH ST., PITTSBURG",California,Contra Costa,Pittsburg,2000-03-28,Parts per billion,10.521739,22.0,19,21,Parts per million,0.02775,0.032,9,27,Parts per billion,0.557143,1.6,14,,Parts per million,0.36087,0.5,18,
8191,6,13,3001,"583 W. 10TH ST., PITTSBURG",California,Contra Costa,Pittsburg,2000-03-28,Parts per billion,10.521739,22.0,19,21,Parts per million,0.02775,0.032,9,27,Parts per billion,0.557143,1.6,14,,Parts per million,0.358333,0.4,10,5.0
8192,6,13,3001,"583 W. 10TH ST., PITTSBURG",California,Contra Costa,Pittsburg,2000-03-29,Parts per billion,12.863636,32.0,6,30,Parts per million,0.031583,0.044,10,37,Parts per billion,1.285714,5.0,16,7.0,Parts per million,0.513636,1.6,6,
8193,6,13,3001,"583 W. 10TH ST., PITTSBURG",California,Contra Costa,Pittsburg,2000-03-29,Parts per billion,12.863636,32.0,6,30,Parts per million,0.031583,0.044,10,37,Parts per billion,1.285714,5.0,16,7.0,Parts per million,0.520833,0.7,8,8.0
8194,6,13,3001,"583 W. 10TH ST., PITTSBURG",California,Contra Costa,Pittsburg,2000-03-29,Parts per billion,12.863636,32.0,6,30,Parts per million,0.031583,0.044,10,37,Parts per billion,1.266667,3.0,17,,Parts per million,0.513636,1.6,6,
8195,6,13,3001,"583 W. 10TH ST., PITTSBURG",California,Contra Costa,Pittsburg,2000-03-29,Parts per billion,12.863636,32.0,6,30,Parts per million,0.031583,0.044,10,37,Parts per billion,1.266667,3.0,17,,Parts per million,0.520833,0.7,8,8.0
8196,6,13,3001,"583 W. 10TH ST., PITTSBURG",California,Contra Costa,Pittsburg,2000-03-30,Parts per billion,7.904762,31.0,6,29,Parts per million,0.044,0.053,11,45,Parts per billion,0.35,3.0,2,4.0,Parts per million,0.366667,1.0,6,
8197,6,13,3001,"583 W. 10TH ST., PITTSBURG",California,Contra Costa,Pittsburg,2000-03-30,Parts per billion,7.904762,31.0,6,29,Parts per million,0.044,0.053,11,45,Parts per billion,0.35,3.0,2,4.0,Parts per million,0.37619,0.5,0,6.0
8198,6,13,3001,"583 W. 10TH ST., PITTSBURG",California,Contra Costa,Pittsburg,2000-03-30,Parts per billion,7.904762,31.0,6,29,Parts per million,0.044,0.053,11,45,Parts per billion,0.216667,1.3,2,,Parts per million,0.366667,1.0,6,
8199,6,13,3001,"583 W. 10TH ST., PITTSBURG",California,Contra Costa,Pittsburg,2000-03-30,Parts per billion,7.904762,31.0,6,29,Parts per million,0.044,0.053,11,45,Parts per billion,0.216667,1.3,2,,Parts per million,0.37619,0.5,0,6.0
8200,6,13,3001,"583 W. 10TH ST., PITTSBURG",California,Contra Costa,Pittsburg,2000-03-31,Parts per billion,5.130435,10.0,10,9,Parts per million,0.041333,0.049,11,42,Parts per billion,0.0,0.0,0,0.0,Parts per million,0.3,0.3,0,
8201,6,13,3001,"583 W. 10TH ST., PITTSBURG",California,Contra Costa,Pittsburg,2000-03-31,Parts per billion,5.130435,10.0,10,9,Parts per million,0.041333,0.049,11,42,Parts per billion,0.0,0.0,0,0.0,Parts per million,0.3,0.3,0,3.0
8202,6,13,3001,"583 W. 10TH ST., PITTSBURG",California,Contra Costa,Pittsburg,2000-03-31,Parts per billion,5.130435,10.0,10,9,Parts per million,0.041333,0.049,11,42,Parts per billion,0.0,0.0,2,,Parts per million,0.3,0.3,0,
8203,6,13,3001,"583 W. 10TH ST., PITTSBURG",California,Contra Costa,Pittsburg,2000-03-31,Parts per billion,5.130435,10.0,10,9,Parts per million,0.041333,0.049,11,42,Parts per billion,0.0,0.0,2,,Parts per million,0.3,0.3,0,3.0
8204,6,13,3001,"583 W. 10TH ST., PITTSBURG",California,Contra Costa,Pittsburg,2000-04-01,Parts per billion,14.521739,44.0,20,42,Parts per million,0.027875,0.048,9,41,Parts per billion,0.363636,2.0,20,3.0,Parts per million,0.491304,1.6,23,
8205,6,13,3001,"583 W. 10TH ST., PITTSBURG",California,Contra Costa,Pittsburg,2000-04-01,Parts per billion,14.521739,44.0,20,42,Parts per million,0.027875,0.048,9,41,Parts per billion,0.363636,2.0,20,3.0,Parts per million,0.366667,0.9,23,10.0
8206,6,13,3001,"583 W. 10TH ST., PITTSBURG",California,Contra Costa,Pittsburg,2000-04-01,Parts per billion,14.521739,44.0,20,42,Parts per million,0.027875,0.048,9,41,Parts per billion,0.371429,2.0,23,,Parts per million,0.491304,1.6,23,
8207,6,13,3001,"583 W. 10TH ST., PITTSBURG",California,Contra Costa,Pittsburg,2000-04-01,Parts per billion,14.521739,44.0,20,42,Parts per million,0.027875,0.048,9,41,Parts per billion,0.371429,2.0,23,,Parts per million,0.366667,0.9,23,10.0
8208,6,13,3001,"583 W. 10TH ST., PITTSBURG",California,Contra Costa,Pittsburg,2000-04-02,Parts per billion,14.565217,34.0,1,32,Parts per million,0.037792,0.059,11,50,Parts per billion,1.909091,6.0,20,9.0,Parts per million,0.543478,1.5,1,
8209,6,13,3001,"583 W. 10TH ST., PITTSBURG",California,Contra Costa,Pittsburg,2000-04-02,Parts per billion,14.565217,34.0,1,32,Parts per million,0.037792,0.059,11,50,Parts per billion,1.909091,6.0,20,9.0,Parts per million,0.679167,1.3,3,15.0
8210,6,13,3001,"583 W. 10TH ST., PITTSBURG",California,Contra Costa,Pittsburg,2000-04-02,Parts per billion,14.565217,34.0,1,32,Parts per million,0.037792,0.059,11,50,Parts per billion,1.928571,5.3,20,,Parts per million,0.543478,1.5,1,
8211,6,13,3001,"583 W. 10TH ST., PITTSBURG",California,Contra Costa,Pittsburg,2000-04-02,Parts per billion,14.565217,34.0,1,32,Parts per million,0.037792,0.059,11,50,Parts per billion,1.928571,5.3,20,,Parts per million,0.679167,1.3,3,15.0
